,permalink,isbn,genres
345,https://lccn.loc.gov/2014034569,9781476767314,['Love stories.']
346,https://lccn.loc.gov/2015007434,9780399171314,"['Love stories.', 'Romantic suspense fiction.']"
347,https://lccn.loc.gov/2020031468,9780062980038,"['Psychological fiction.', 'Suspense fiction.']"
348,https://lccn.loc.gov/2019038630,9780593135242,['Love stories.']
349,https://lccn.loc.gov/2020289198,9781984802446,['Domestic fiction.']
350,https://lccn.loc.gov/2019051454,9781250154224,"['Psychological fiction.', 'Suspense fiction.']"
351,https://lccn.loc.gov/2017004103,9780735214767,['Psychological fiction.']
352,https://lccn.loc.gov/2017046915,9780399587924,"['Domestic fiction.', 'Humorous fiction.']"
353,https://lccn.loc.gov/2017000377,9781501160769,[]
354,https://lccn.loc.gov/2020438383,9780778307747,"['Fiction.', 'Domestic fiction.', 'Historical fiction.', 'Novels.', 'Historical fiction.', 'Historical fiction.', 'Domestic fiction.']"
355,https://lccn.loc.gov/2014045223,9780544409910,['Historical fiction.']
356,https://lccn.loc.gov/2017039664,9780385542722,['Domestic fiction.']
357,https://lccn.loc.gov/2018025966,9780451492159,['Historical fiction.']
358,https://lccn.loc.gov/2019024241,9780451492487,['Mystery fiction.']
359,https://lccn.loc.gov/2019033130,9780062367709,['Mystery fiction.']
360,https://lccn.loc.gov/2012041163,9781400067886,"['Psychological fiction.', 'Mystery fiction.']"
361,https://lccn.loc.gov/2020002439,9780593133859,[]
362,https://lccn.loc.gov/2019003080,9780399182105,"['Science fiction.', 'Fantasy fiction.']"
363,https://lccn.loc.gov/2018289174,9781250295163,"['Epistolary fiction.', 'Fiction.', 'Epistolary fiction.', 'Epistolary fiction.']"
364,https://lccn.loc.gov/2020018852,9781982151607,[]
365,https://lccn.loc.gov/2020005358,9780525536291,['Mystery fiction.']
366,https://lccn.loc.gov/2017017720,9781250141439,['Mystery fiction.']
367,https://lccn.loc.gov/2020053287,9780525539773,[]
368,https://lccn.loc.gov/2017037599,9780399592881,"['Domestic fiction.', 'Humorous fiction.']"
369,https://lccn.loc.gov/2020002354,9780399178962,['Love stories.']
370,https://lccn.loc.gov/2016655653,9781101988664,"['Alternative histories (Fiction).', 'Adventure fiction.', 'Fantasy fiction.']"
371,https://lccn.loc.gov/2014048099,9780345528698,['Biographical fiction.']
372,https://lccn.loc.gov/2019058473,9780525520351,[]
373,https://lccn.loc.gov/2013039938,9781594205194,[]
374,https://lccn.loc.gov/2016010837,9780399184512,"['Psychological fiction.', 'Bildungsromans.']"
375,https://lccn.loc.gov/2013036932,9780062309662,['Mystery fiction.']
376,https://lccn.loc.gov/2013031473,9780804138567,[]
377,https://lccn.loc.gov/2019045028,9780385348713,[]
378,https://lccn.loc.gov/2019030049,9780399562488,['Love stories.']
379,https://lccn.loc.gov/2018057848,9780451491879,"['Humorous fiction.', 'Love stories.']"
380,https://lccn.loc.gov/2015041416,9780316228046,"['Paranormal fiction.', 'Fantasy fiction.']"
381,https://lccn.loc.gov/2017014665,9781492646617,"['Biographical fiction.', 'Historical fiction.']"
382,https://lccn.loc.gov/2015296668,9780802122643,"['Fiction.', 'Mystery fiction.']"
383,https://lccn.loc.gov/2013034107,9781476746586,['Historical fiction.']
384,https://lccn.loc.gov/2015028561,9781455525928,['Suspense fiction.']
385,https://lccn.loc.gov/2017041930,9780451489395,[]
386,https://lccn.loc.gov/2013043061,9781476764580,['Domestic fiction.']
387,https://lccn.loc.gov/2014024343,9780804178112,['Suspense fiction.']
388,https://lccn.loc.gov/2016016416,9781250105608,"['Mystery fiction.', 'Suspense fiction.']"
389,https://lccn.loc.gov/2019059645,9781524745172,"['Psychological fiction.', 'Suspense fiction.', 'Horror fiction.']"
390,https://lccn.loc.gov/2018005873,9780735218727,['Bildungsromans.']
391,https://lccn.loc.gov/2014027001,9781594633669,"['Psychological fiction.', 'Suspense fiction.']"
392,https://lccn.loc.gov/2017020068,9780062678102,"['Adventure fiction.', 'Fantasy fiction.']"
393,https://lccn.loc.gov/2014015247,9780765375865,"['Horror fiction.', 'Science fiction.']"
394,https://lccn.loc.gov/2017031499,9780399593482,"['Suspense fiction.', 'Mystery fiction.']"
395,https://lccn.loc.gov/2017288091,9781101905609,"['Detective and mystery fiction.', 'Fiction.', 'Suspense fiction.', 'Mystery fiction.']"
396,https://lccn.loc.gov/2018295289,9780778330165,"['Bildungsromans.', 'Bildungsromans.', 'Fiction.', 'Coming of age fiction.', 'Bildungsromans.']"
397,https://lccn.loc.gov/2018036330,9781250105684,['Suspense fiction.']
398,https://lccn.loc.gov/2019059327,9781984818362,[]
399,https://lccn.loc.gov/2018276149,1408883465,"['Fantasy fiction.', 'Fantasy fiction.', 'Fantasy fiction.', 'Science fiction.', 'Fantasy fiction.']"
400,https://lccn.loc.gov/2016298125,9780451495976,"['Historical fiction', 'Fiction.', 'History.', 'Historical fiction.', 'Historical fiction.', 'Historical fiction.']"
401,https://lccn.loc.gov/2019297636,9780743298087,['Mystery fiction.']
402,https://lccn.loc.gov/2019000887,9780062740373,['Mystery fiction']
403,https://lccn.loc.gov/2019033241,9780593100066,['Suspense fiction.']
404,https://lccn.loc.gov/2018007308,9780525521877,[]
405,https://lccn.loc.gov/2018046838,9781250120922,"['Domestic fiction.', 'Mystery fiction.']"
406,https://lccn.loc.gov/2013497763,9780802122346,['Mystery fiction.']
407,https://lccn.loc.gov/2018037320,9780385541381,"['Ghost storeis.', 'Suspense fiction.']"
408,https://lccn.loc.gov/2020044146,9780593191200,['Love stories.']
409,https://lccn.loc.gov/2014003653,9781616148850,"['Psychological fiction.', 'Mystery fiction']"
410,https://lccn.loc.gov/2019456266,9781982135706,['Love stories.']
411,https://lccn.loc.gov/2017279001,9780062696793,"['Psychological fiction.', 'Detective and mystery fiction.', 'Fiction.', 'Psychological fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Psychological fiction.', 'Detective and mystery fiction.', 'Thrillers (Fiction)', 'Thriller fiction.', 'Detective fiction.']"
412,https://lccn.loc.gov/2020021866,9781250313225,['Fantasy fiction.']
413,https://lccn.loc.gov/2015002536,9781250028594,"['Mystery fiction.', 'Suspense fiction.']"
414,https://lccn.loc.gov/2019009606,9780062839053,"['Domestic fiction.', 'Love stories.']"
415,https://lccn.loc.gov/2018438828,9780062884343,['Mystery fiction.']
416,https://lccn.loc.gov/2014041963,9780385353779,['Mystery fiction.']
417,https://lccn.loc.gov/2014041395,9780307700322,"['Domestic fiction.', 'Historical fiction.']"
418,https://lccn.loc.gov/2014008789,9780316250818,[]
419,https://lccn.loc.gov/2018000513,9781524742966,[]
420,https://lccn.loc.gov/2016051263,9780735216525,['Domestic fiction.']
421,https://lccn.loc.gov/2019059326,9781984818355,[]
422,https://lccn.loc.gov/2015041173,9780062409201,['Historical fiction.']
423,https://lccn.loc.gov/2020002260,9781501165429,"['Horror fiction.', 'Suspense fiction.']"
424,https://lccn.loc.gov/2015298168,1605988448,"['Essays.', 'Essays.']"
425,https://lccn.loc.gov/2017008565,9781250121288,['Mystery fiction.']
426,https://lccn.loc.gov/2015038503,9780525954576,"['Mystery fiction.', 'Suspense fiction.']"
427,https://lccn.loc.gov/2020052785,9780440001584,['Fantasy fiction.']
428,https://lccn.loc.gov/2017049162,9781501153198,['Suspense fiction.']
429,https://lccn.loc.gov/2014011087,9780062225061,[]
430,https://lccn.loc.gov/2014023994,9780345544926,"['Mystery fiction.', 'Suspense fiction.']"
431,https://lccn.loc.gov/2019036052,9781250209764,['Suspense fiction.']
432,https://lccn.loc.gov/2017058797,9780440000457,"['Mystery fiction.', 'Suspense fiction.']"
433,https://lccn.loc.gov/2019019855,9781250313072,['Occult fiction.']
434,https://lccn.loc.gov/2019015499,9781524742911,[]
435,https://lccn.loc.gov/2016479269,9780062413710,['Domestic fiction.']
436,https://lccn.loc.gov/2014427672,9780062331151,"['Fiction.', 'Dystopias.', 'Suspense fiction.']"
437,https://lccn.loc.gov/2019015067,9781476749297,[]
438,https://lccn.loc.gov/2019299573,9780062858085,"['Detective and mystery stories.', 'Detective and mystery fiction.', 'Fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Detective and mystery fiction.', 'Thrillers (Fiction)', 'Suspense fiction.']"
439,https://lccn.loc.gov/2020025762,9780593198636,['Love stories.']
440,https://lccn.loc.gov/2013042127,9780385741262,[]
441,https://lccn.loc.gov/2020012795,9780593230268,[]
442,https://lccn.loc.gov/2016001434,9781250061577,"['Suspense fiction.', 'Mystery fiction.']"
443,https://lccn.loc.gov/2017054671,9781631494130,"['Black humor (Literature)', 'Satire.']"
444,https://lccn.loc.gov/2018051652,9780525540670,"['Domestic fiction.', 'Mystery fiction.', 'Suspense fiction.']"
445,https://lccn.loc.gov/2018296422,9781501137488,['Fantasy fiction.']
446,https://lccn.loc.gov/2015007375,9781492623441,['Psychological fiction.']
447,https://lccn.loc.gov/2020934965,9781501133510,[]
448,https://lccn.loc.gov/2019933749,9780316485340,[]
449,https://lccn.loc.gov/2015037137,9781101875940,[]
450,https://lccn.loc.gov/2015016554,9780812993103,"['Historical fiction.', 'Satire.']"
451,https://lccn.loc.gov/2020038239,9781250772794,['Science fiction.']
452,https://lccn.loc.gov/2020026007,9780802149121,[]
453,https://lccn.loc.gov/2013011166,9780871403766,[]
454,https://lccn.loc.gov/2016026088,9780385353540,[]
455,https://lccn.loc.gov/2015006065,9780385540599,['Psychological fiction.']
456,https://lccn.loc.gov/2017486181,9781476716749,['Fiction.']
457,https://lccn.loc.gov/2017045871,9780451495327,['Autobiographies.']
458,https://lccn.loc.gov/2014931140,0316243396 (h,[]
459,https://lccn.loc.gov/2019052280,9780593102534,['Love stories.']
460,https://lccn.loc.gov/2018295592,9780062663115,"['Psychological fiction.', 'Fiction.', 'Horror fiction.', 'Novellas.', 'Paranormal fiction.', 'Psychological fiction.', 'Short stories.', 'Thrillers (Fiction)', 'Horror fiction.', 'Paranormal fiction.', 'Psychological fiction.', 'Short stories.', 'Thrillers (Fiction)', 'Horror fiction.', 'Novellas.', 'Horror fiction.']"
461,https://lccn.loc.gov/2015027450,9780385539289,[]
462,https://lccn.loc.gov/2018045952,9780802129031,['Love stories.']
463,https://lccn.loc.gov/2019030410,9780451492098,['Biographical fiction.']
464,https://lccn.loc.gov/2019025433,9781594634697,['Domestic fiction.']
465,https://lccn.loc.gov/2019007957,9781250219657,['Suspense fiction.']
466,https://lccn.loc.gov/2015040107,9781101904220,"['Science fiction.', 'Suspense fiction.']"
467,https://lccn.loc.gov/2020008653,9780593199305,['Fantasy fiction.']
468,https://lccn.loc.gov/2018002722,9780525511748,['Domestic fiction.']
469,https://lccn.loc.gov/2013046391,9780062259301,['Psychological fiction.']
470,https://lccn.loc.gov/2018058455,9781524745141,"['Suspense fiction.', 'Mystery fiction.']"
471,https://lccn.loc.gov/2019008256,9780062913463,"['Domestic fiction.', 'Humorous fiction.']"
472,https://lccn.loc.gov/2016659131,9780062388148,"['Love stories.', 'Historical fiction.']"
473,https://lccn.loc.gov/2015017170,9781501107832,[]
474,https://lccn.loc.gov/2017036271,9780312577230,['Domestic fiction.']
475,https://lccn.loc.gov/2018022454,9781476740188,[]
476,https://lccn.loc.gov/2013030543,9780446578936,[]
477,https://lccn.loc.gov/2017299283,9781681773643,"['Detective and mystery fiction.', 'Fiction.', 'Historical fiction.', 'Mystery fiction.', 'Detective and mystery fiction.']"
478,https://lccn.loc.gov/2016023574,9781101886724,['Science fiction.']
479,https://lccn.loc.gov/2018052888,9781501128035,"['Love stories.', 'Humorous fiction.']"
480,https://lccn.loc.gov/2014504527,9781402282485,"['History', 'Fiction.', 'Historical fiction.']"
481,https://lccn.loc.gov/2017029043,9781476716732,"['Domestic fiction.', 'Historical fiction.']"
482,https://lccn.loc.gov/2013034613,9780385534833,[]
483,https://lccn.loc.gov/2018050020,9780358025405,[]
484,https://lccn.loc.gov/2017949312,9780316547185,"['Psychological fiction.', 'Suspense fiction.', 'Thrillers (Fiction)', 'Psychological fiction.']"
485,https://lccn.loc.gov/2014032166,9781250019837,['Domestic fiction.']
486,https://lccn.loc.gov/2015935138,9780316334525,['Domestic fiction.']
487,https://lccn.loc.gov/2015011091,9780345534187,"['Historical fiction.', 'Biographical fiction.']"
488,https://lccn.loc.gov/2019001227,9781984802682,['Love stories.']
489,https://lccn.loc.gov/2014020445,9780345531797,['Mystery fiction.']
490,https://lccn.loc.gov/2015027647,9781501126222,[]
491,https://lccn.loc.gov/2017030327,9780425284124,['Fantasy fiction.']
492,https://lccn.loc.gov/2018021709,9781501165856,['Love stories.']
493,https://lccn.loc.gov/2020015902,9781984805416,"['Love stories.', 'Humorous fiction.']"
494,https://lccn.loc.gov/2016045555,9780812989465,"['Domestic fiction.', 'Suspense fiction.']"
495,https://lccn.loc.gov/2019944103,9780525535270,"['Bildungsromans.', 'Domestic fiction.', 'Fiction.', 'Historical fiction.', 'Bildungsromans.', 'Domestic fiction.', 'Bildungsromans.', 'Historical fiction.']"
496,https://lccn.loc.gov/2016043454,9781594203985,[]
497,https://lccn.loc.gov/2019037428,9781984820150,['Historical fiction.']
498,https://lccn.loc.gov/2013041222,9780393060058,['Domestic fiction.']
499,https://lccn.loc.gov/2013026035,9780062285539,['Humorous fiction.']
500,https://lccn.loc.gov/2013000364,9781476729084,['Love stories.']
501,https://lccn.loc.gov/2018048382,9780802146847,['Love stories.']
502,https://lccn.loc.gov/2013031031,9781402284281,['Psychological fiction.']
503,https://lccn.loc.gov/2015050593,9780525955092,"['Suspense fiction.', 'Mystery fiction.']"
504,https://lccn.loc.gov/2019004158,9781250295637,['Love stories.']
505,https://lccn.loc.gov/2017024594,9780399585968,"['Domestic fiction.', 'Historical fiction.']"
506,https://lccn.loc.gov/2014019885,9781250035608,['Suspense fiction.']
507,https://lccn.loc.gov/2019039597,9781984806116,['Suspense fiction.']
508,https://lccn.loc.gov/2014656748,9781476705996,"['Love stories.', 'Fantasy fiction.']"
509,https://lccn.loc.gov/2020002696,9781250219367,[]
510,https://lccn.loc.gov/2018043155,9780451490711,['Mystery fiction.']
511,https://lccn.loc.gov/2018033574,9781492671527,[]
512,https://lccn.loc.gov/2015004191,9781616204204,[]
513,https://lccn.loc.gov/2013016430,9780385351232,['Domestic fiction.']
514,https://lccn.loc.gov/2015022196,9781250077004,[]
515,https://lccn.loc.gov/2016053069,9780385541787,"['Suspense fiction.', 'Science fiction.']"
516,https://lccn.loc.gov/2014000840,9780316324687,['Historical fiction.']
517,https://lccn.loc.gov/2013362514,9780804139021,['Science fiction.']
518,https://lccn.loc.gov/2017003368,9780525954460,['Romantic suspense fiction.']
519,https://lccn.loc.gov/2018060569,9781984805683,[]
520,https://lccn.loc.gov/2020449062,9780062248572,"['Autobiographies.', 'Biographies.', 'Autobiographies.', 'True crime stories.']"
521,https://lccn.loc.gov/2018289652,9780062834065,"['Fiction.', 'Domestic fiction.', 'Psychological fiction.', 'Fiction.', 'Psychological fiction.', 'Psychological fiction.', 'Psychological fiction.']"
522,https://lccn.loc.gov/2013021292,9780812995206,"['Domestic fiction.', 'Mystery fiction.']"
523,https://lccn.loc.gov/2020020990,9780593099490,"['Love stories.', 'Humorous fiction.']"
524,https://lccn.loc.gov/2017020945,9780399592867,[]
525,https://lccn.loc.gov/2017058603,9780812994162,['Science fiction']
526,https://lccn.loc.gov/2015025297,9781400069880,[]
527,https://lccn.loc.gov/2015656879,9781402294457,"['Historical fiction.', 'Love stories.']"
528,https://lccn.loc.gov/2014043629,9780812993158,['Biographical fiction.']
529,https://lccn.loc.gov/2019024072,9780062963673,[]
530,https://lccn.loc.gov/2019720742,9780062914811,[]
531,https://lccn.loc.gov/2015021779,9780385541039,[]
532,https://lccn.loc.gov/2017004873,9780451476203,"['Suspense fiction.', 'Mystery fiction.', 'Ghost stories.']"
533,https://lccn.loc.gov/2020034224,9780593100585,['Love stories.']
534,https://lccn.loc.gov/2015019006,9781612195001,['Suspense fiction.']
535,https://lccn.loc.gov/2016297344,9781476743653,"['Psychological fiction.', 'Suspense fiction.']"
536,https://lccn.loc.gov/2017296647,9780062469687,"['Bildungsromans.', 'Domestic fiction.', 'Fiction.', 'Domestic fiction.', 'Bildungsromans.']"
537,https://lccn.loc.gov/2017011325,9780399586934,"['Psychological fiction.', 'Suspense fiction.', 'Mystery fiction.']"
538,https://lccn.loc.gov/2013042805,9780804138819,['Medical novels']
539,https://lccn.loc.gov/2018020580,9780399587047,['Suspense fiction.']
540,https://lccn.loc.gov/2018057023,9780399563058,['Domestic fiction.']
541,https://lccn.loc.gov/2017056740,9781250170750,['Suspense fiction.']
542,https://lccn.loc.gov/2017018874,9781250087270,[]
543,https://lccn.loc.gov/2014034832,9781476717777,"['Medical fiction.', 'Domestic fiction.']"
544,https://lccn.loc.gov/2019039845,9780525658191,[]
545,https://lccn.loc.gov/2019037429,9781984820167,['Historical fiction.']
546,https://lccn.loc.gov/2013020634,9780345539786,"['Dystopias.', 'Science fiction.']"
547,https://lccn.loc.gov/2019024645,9781984802224,[]
548,https://lccn.loc.gov/2019008096,9780062358226,[]
549,https://lccn.loc.gov/2014034042,9781250056450,"['Humorous fiction.', 'Mystery fiction.']"
550,https://lccn.loc.gov/2015004221,9781616202613,[]
551,https://lccn.loc.gov/2018022773,9781250066206,['Mystery fiction.']
552,https://lccn.loc.gov/2017061359,9780425283523,['Mystery fiction.']
553,https://lccn.loc.gov/2018058488,9781984802798,"['Love stories.', 'Humorous stories.']"
554,https://lccn.loc.gov/2015048657,9780312380366,"['Suspense fiction.', 'Mystery fiction.']"
555,https://lccn.loc.gov/2018038400,9781524799014,[]
556,https://lccn.loc.gov/2016478311,9781605989747,"['Fantasy fiction.', 'Fiction.', 'Fantasy fiction.', 'Mystery fiction.']"
557,https://lccn.loc.gov/2017030463,9780803741492,[]
558,https://lccn.loc.gov/2012045502,9780062069184,[]
559,https://lccn.loc.gov/2020008103,9780593128497,['Fantasy fiction.']
560,https://lccn.loc.gov/2019007619,9781524796747,['Suspense fiction.']
561,https://lccn.loc.gov/2019000400,9781984854780,[]
562,https://lccn.loc.gov/2018020534,9781616206772,"['Psychological fiction.', 'Detective and mystery fiction.']"
563,https://lccn.loc.gov/2019024073,9780062963697,[]
564,https://lccn.loc.gov/2018295796,9780062667571,"['Psychological fiction.', 'Fiction.', 'Psychological fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Psychological fiction.', 'Thrillers (Fiction)']"
565,https://lccn.loc.gov/2015955016,9780316342513,['Suspense fiction.']
566,https://lccn.loc.gov/2015025894,9780399175169,['Love stories.']
567,https://lccn.loc.gov/2014015360,9780062365583,"['Psychological fiction.', 'Domestic fiction.']"
568,https://lccn.loc.gov/2015020873,9780425260746,['Mystery fiction.']
569,https://lccn.loc.gov/2018004355,9781501156212,"['Suspense fiction.', 'Mystery fiction.']"
570,https://lccn.loc.gov/2016036566,9780399162107,"['Psychological fiction.', 'Bildungsromans']"
571,https://lccn.loc.gov/2019017291,9781984806468,['Love stories.']
572,https://lccn.loc.gov/2015037168,9780399174469,"['Romantic suspense fiction.', 'Mystery fiction.', 'Historical fiction.']"
573,https://lccn.loc.gov/2014039873,9781476776880,['Love stories.']
574,https://lccn.loc.gov/2020010071,9781984881663,['Suspense fiction.']
575,https://lccn.loc.gov/2018016347,9780451491725,['Suspense fiction.']
576,https://lccn.loc.gov/2014038766,9780804178426,['Fantasy fiction.']
577,https://lccn.loc.gov/2019046872,9780593085424,['Love stories.']
578,https://lccn.loc.gov/2014010317,9780345537263,[]
579,https://lccn.loc.gov/2014003560,9780385353304,"['Science fiction.', 'Adventure fiction.']"
580,https://lccn.loc.gov/2015025112,9780425987490,"['Psychological fiction.', 'Suspense fiction.']"
581,https://lccn.loc.gov/2020009587,9781250142894,"['Mystery fiction.', 'Suspense fiction.']"
582,https://lccn.loc.gov/2016014386,9781250069795,['Domestic fiction.']
583,https://lccn.loc.gov/2019003126,9781250126108,"['Love stories.', 'Suspense fiction.']"
584,https://lccn.loc.gov/2020023921,9780063050020,"['Biographical fiction.', 'Mystery fiction.']"
585,https://lccn.loc.gov/2017288351,9781101906750,"['Diary fiction.', 'Epistolary fiction.', 'Fiction.', 'Historical fiction.', 'Historical fiction.', 'Historical fiction.', 'Diary fiction.', 'Epistolary fiction.', 'Historical fiction.']"
586,https://lccn.loc.gov/2016053909,9781616205225,[]
587,https://lccn.loc.gov/2013027552,9780804137447,"['Domestic fiction.', 'Epistolary fiction.', 'Legal stories.']"
588,https://lccn.loc.gov/2014381529,9780062136589,"['Domestic fiction.', 'Love stories.']"
589,https://lccn.loc.gov/2017022801,9780451488756,"['Domestic fiction.', 'Humorous fiction.']"
590,https://lccn.loc.gov/2014030434,9780804176378,"['Biographical fiction.', 'Historical fiction.']"
591,https://lccn.loc.gov/2017043962,9780812997415,['Satire.']
592,https://lccn.loc.gov/2015023339,9780385540025,['Historical fiction.']
593,https://lccn.loc.gov/2020302456,9780062190376,"['Science fiction.', 'Fiction.', 'Science fiction.', 'Science fiction.', 'Science fiction.']"
594,https://lccn.loc.gov/2019004792,9780812996548,[]
595,https://lccn.loc.gov/2020004611,9780399590924,"['Alternative histories (Fiction).', 'Biographical fiction.']"
596,https://lccn.loc.gov/2014003818,9780399169526,['Domestic fiction.']
597,https://lccn.loc.gov/2019033548,9781492689386,"['Fantasy fiction.', 'Love stories.']"
598,https://lccn.loc.gov/2018027281,9780316449717,['Fantasy fiction.']
599,https://lccn.loc.gov/2017009079,9780062678966,['Psychological fiction.']
600,https://lccn.loc.gov/2018036398,9781524799717,[]
601,https://lccn.loc.gov/2018053560,9780440000860,['Suspense fiction.']
602,https://lccn.loc.gov/2019009992,9780525541905,[]
603,https://lccn.loc.gov/2019058474,9780525520368,[]
604,https://lccn.loc.gov/2015002963,9780374290252,[]
605,https://lccn.loc.gov/2018287277,9780525574682,"['Christmas fiction.', 'Fiction.', 'Romance fiction.', 'Love stories.', 'Romance fiction.', 'Love stories.']"
606,https://lccn.loc.gov/2018057217,9780525540694,"['Domestic fiction.', 'Mystery fiction.']"
607,https://lccn.loc.gov/2016016831,9781250103420,['Suspense fiction.']
608,https://lccn.loc.gov/2016056529,9780062105714,['Domestic fiction.']
609,https://lccn.loc.gov/2019001733,9781328974648,['Mystery fiction.']
610,https://lccn.loc.gov/2019299531,9781250174611,"['Fiction.', 'Fantasy fiction.', 'Mystery fiction.', 'Fantasy fiction.', 'Detective and mystery fiction.', 'Noir fiction.']"
611,https://lccn.loc.gov/2015460258,9780062362858,"['Fiction.', 'Suspense fiction.']"
612,https://lccn.loc.gov/2013003075,9780307452955,['Christian fiction.']
613,https://lccn.loc.gov/2019457049,9780778330783,"['Psychological fiction.', 'Psychological fiction.', 'Fiction.', 'Psychological fiction.', 'Thrillers (Fiction)', 'Mystery fiction.', 'Psychological fiction.', 'Thrillers (Fiction)', 'Suspense fiction.']"
614,https://lccn.loc.gov/2016025810,9780374534974,['Fantasy fiction.']
615,https://lccn.loc.gov/2014047743,9781451693591,"['Love stories.', 'Historical fiction.']"
616,https://lccn.loc.gov/2020026378,9780593158821,['War stories.']
617,https://lccn.loc.gov/2018278239,9780062862822,"['Domestic fiction.', 'Historical fiction.', 'Historical fiction.']"
618,https://lccn.loc.gov/2019059283,9780593156865,['Horror fiction.']
619,https://lccn.loc.gov/2015000829,9781501115066,['Domestic fiction.']
620,https://lccn.loc.gov/2017057658,9780399585326,"['Romantic suspense fiction.', 'Mystery fiction.']"
621,https://lccn.loc.gov/2018036328,9781250069825,"['Black humor (Literature)', 'Suspense fiction.']"
622,https://lccn.loc.gov/2016029751,9780425285046,"['Psychological fiction.', 'FICTION / Thrillers.', 'Suspense fiction.', 'Thrillers (Fiction)']"
623,https://lccn.loc.gov/2017015737,9780393254815,[]
624,https://lccn.loc.gov/2020034225,9780593100592,['Love stories.']
625,https://lccn.loc.gov/2019049624,9780525429760,"['Biographical fiction.', 'Historical fiction.']"
626,https://lccn.loc.gov/2013038323,9781250039569,[]
627,https://lccn.loc.gov/2014014652,9781476764023,[]
628,https://lccn.loc.gov/2015001576,9780385352871,['Dystopias.']
629,https://lccn.loc.gov/2020012274,9781534437692,['Fantasy fiction.']
630,https://lccn.loc.gov/2020026248,9781250269546,['Mystery fiction.']
631,https://lccn.loc.gov/2019022562,9780593100349,[]
632,https://lccn.loc.gov/2018028456,9780802146687,[]
633,https://lccn.loc.gov/2018276156,9780062389923,"['Psychological fiction.', 'Psychological fiction.', 'Suspense fiction.', 'Psychological fiction.', 'Fiction.', 'Thrillers (Fiction)', 'Mystery fiction.', 'Suspense fiction.', 'Psychological fiction.', 'Thrillers (Fiction)', 'Suspense fiction.']"
634,https://lccn.loc.gov/2019004169,9781538731338,[]
635,https://lccn.loc.gov/2017045151,9781250144843,['Psychological fiction.']
636,https://lccn.loc.gov/2017052490,9780451490537,"['Psychological fiction.', 'Suspense fiction.']"
637,https://lccn.loc.gov/2017478129,9780553448122,"['Science fiction.', 'Fiction.', 'Science fiction.', 'Science fiction.', 'Science fiction.', 'Thrillers (Fiction)']"
638,https://lccn.loc.gov/2015023636,9780393248678,[]
639,https://lccn.loc.gov/2016034340,9781101985366,"['Mystery fiction.', 'Suspense fiction.']"
640,https://lccn.loc.gov/2014427204,9780062196248,[]
641,https://lccn.loc.gov/2019457823,9780062855312,"['Suspense fiction.', 'Thrillers (Fiction)', 'Domestic fiction.', 'Fiction.', 'Thrillers (Fiction)', 'Suspense fiction.', 'Thrillers (Fiction)', 'Domestic fiction.', 'Psychological fiction.', 'Suspense fiction.']"
642,https://lccn.loc.gov/2015050420,9781101991633,"['Suspense fiction.', 'Mystery fiction.']"
643,https://lccn.loc.gov/2019027134,9781982137465,['Love stories.']
644,https://lccn.loc.gov/2020013947,9780062667632,[]
645,https://lccn.loc.gov/2015298654,9780765385505,"['Fantasy fiction.', 'Fiction.', 'Fantasy fiction.']"
646,https://lccn.loc.gov/2018009300,9780399178788,['Suspense fiction']
647,https://lccn.loc.gov/2020035334,9781250245496,['Love stories.']
648,https://lccn.loc.gov/2014024135,9780804178983,[]
649,https://lccn.loc.gov/2018032717,9781501196010,['Psychological fiction.']
650,https://lccn.loc.gov/2017039509,9781101885963,['Fantasy fiction.']
651,https://lccn.loc.gov/2019030409,9780451492074,['Biographical fiction.']
652,https://lccn.loc.gov/2016000476,9781101988640,"['Alternative histories (Fiction).', 'Adventure fiction.', 'Fantasy fiction.']"
653,https://lccn.loc.gov/2015373205,9780525426592,['Love stories.']
654,https://lccn.loc.gov/2013033513,9780385536998,['Suspense fiction.']
655,https://lccn.loc.gov/2020002254,9781982100599,['Love stories.']
656,https://lccn.loc.gov/2017034159,9780385542418,"['Suspense fiction.', 'Mystery fiction.']"
657,https://lccn.loc.gov/2015299448,9780802123213,['Fiction.']
658,https://lccn.loc.gov/2015042212,9780062200631,[]
659,https://lccn.loc.gov/2018013818,9780544808287,"['Domestic fiction.', 'Jewish fiction.', 'Humorous stories.', 'Love stories.']"
660,https://lccn.loc.gov/2019011177,9780399590597,"['Fantasy fiction.', 'Historical fiction.']"
661,https://lccn.loc.gov/2015035537,9780812997279,['Psychological fiction.']
662,https://lccn.loc.gov/2015046814,9781492637257,"['Biographical fiction.', 'Historical fiction.']"
663,https://lccn.loc.gov/2018934828,9780316176637,"['Fiction.', 'Spy stories.', 'Historical fiction.', 'Suspense fiction.', 'Historical fiction.', 'Thrillers (Fiction)', 'Spy fiction.', 'Historical fiction.']"
664,https://lccn.loc.gov/2020037495,9781250232427,['Mystery fiction.']
665,https://lccn.loc.gov/2016055096,9781101990483,"['Suspense fiction.', 'Mystery fiction.']"
666,https://lccn.loc.gov/2015009123,9780385539463,[]
667,https://lccn.loc.gov/2013025276,9780312606848,['Mystery fiction.']
